<<<<<<< HEAD
,0
1871,196.9074
1872,30.243544
1873,11.658213
1874,225.83197
1875,35.310093
1876,32.394543
1877,148.28049
1878,28.131744
1879,57.215
1880,22.862772
1881,189.21013
1882,614.46533
1883,20.984043
1884,308.3255
1885,22.925013
1886,82.87642
1887,937.74176
1888,19.432817
1889,62.797955
1890,56.112663
1891,125.66183
1892,20.114866
1893,474.3193
1894,56.886864
1895,23.762262
1896,38.07565
1897,1038.9454
1898,13.86338
1899,399.5932
1900,53.830524
1901,35.523743
1902,189.07574
1903,43.71692
1904,19.18398
1905,105.420135
1906,21.16663
1907,91.6015
1908,82.876396
1909,46.44098
1910,308.4242
1911,383.87854
1912,303.16348
1913,44.930305
1914,85.53116
1915,23.453526
1916,22.401318
1917,420.39294
1918,104.541336
1919,106.8316
1920,153.03427
1921,63.883995
1922,63.866863
1923,11.250679
1924,296.648
1925,52.46776
1926,126.23707
1927,24.605251
1928,57.188946
1929,157.88696
1930,1432.5634
1931,32.92565
1932,14.002329
1933,17.985617
1934,146.01297
1935,20.968468
1936,19.416626
1937,26.774858
1938,151.41634
1939,25.099829
1940,294.58768
1941,44.38433
1942,107.33421
1943,49.107597
1944,356.92944
1945,44.24346
1946,182.5703
1947,24.966068
1948,25.09833
1949,66.63749
1950,37.07199
1951,167.14154
1952,169.90608
1953,73.67069
1954,21.93861
1955,162.87332
1956,63.488922
1957,840.2902
1958,188.88318
1959,579.0355
1960,39.30565
1961,84.77323
1962,25.243752
1963,18.552008
1964,39.95842
1965,33.115578
1966,25.06913
1967,23.454308
1968,40.642895
1969,24.866428
1970,20.066183
1971,49.823696
1972,388.20544
1973,19.432817
1974,44.669888
1975,65.97131
1976,422.36703
1977,580.5825
1978,84.130844
1979,121.17274
1980,73.34538
1981,16.41652
1982,41.966576
1983,37.019356
1984,46.180233
1985,66.90102
1986,166.23718
1987,23.45183
1988,112.23477
1989,39.17005
1990,250.10498
1991,494.1104
1992,447.51355
1993,9.639839
1994,22.925013
1995,50.902603
1996,142.96245
1997,60.063343
1998,408.93127
1999,52.239204
2000,21.14325
2001,194.72113
2002,91.731636
2003,21.14291
2004,33.82924
2005,49.89324
2006,16.086609
2007,48.21341
2008,35.05629
2009,36.128075
2010,26.835545
2011,17.448387
2012,19.432817
2013,41.971405
2014,46.752647
2015,32.664303
2016,28.414268
2017,45.783264
2018,433.55786
2019,240.23224
2020,23.274784
2021,65.51702
2022,31.14225
2023,76.85715
2024,16.86871
2025,21.16663
2026,76.39053
2027,20.744648
2028,176.49974
2029,23.913239
2030,151.41376
2031,18.551617
2032,20.114866
2033,420.0572
2034,142.46396
2035,426.05157
2036,504.0504
2037,25.48061
2038,20.114866
2039,277.7612
2040,18.551617
2041,22.867935
2042,85.424965
2043,19.356369
2044,306.8224
2045,25.80933
2046,23.762272
2047,24.641697
2048,244.89456
2049,384.11703
2050,39.11706
2051,30.840225
2052,240.9472
2053,255.10733
2054,50.761887
2055,41.30764
2056,625.87946
2057,76.21878
2058,118.42561
2059,81.59583
2060,33.738712
2061,25.956291
2062,36.441277
2063,281.38647
2064,27.490301
2065,30.76009
2066,65.95129
2067,24.510292
2068,751.0019
2069,29.77027
2070,50.340828
2071,82.32345
2072,15.534948
2073,30.755411
2074,26.100605
2075,39.66617
2076,31.041483
2077,627.92834
2078,31.691387
2079,24.302158
2080,23.131582
2081,690.8242
2082,113.684326
2083,756.1846
2084,29.694166
2085,98.81276
2086,87.23394
2087,214.0217
2088,281.35077
2089,141.47826
2090,71.657715
2091,918.2035
2092,132.1385
2093,57.008934
2094,26.100765
2095,43.010197
2096,85.424965
2097,54.11117
2098,22.827593
2099,408.61066
2100,38.673325
2101,57.232574
2102,29.383923
2103,194.12662
2104,270.7146
2105,21.936369
2106,114.05374
2107,55.6633
2108,73.089966
2109,36.878387
2110,34.681915
2111,195.15642
2112,65.35401
2113,33.596188
2114,48.593094
2115,21.23425
2116,17.397514
2117,28.647118
2118,46.061108
2119,25.365753
2120,83.07553
2121,34.964825
2122,20.114866
2123,177.37265
2124,21.266949
2125,20.049847
2126,65.74051
2127,97.90953
2128,107.97703
2129,33.704758
2130,49.14466
2131,15.070148
2132,11.514732
2133,158.26093
2134,158.26093
2135,82.876396
2136,82.876396
2137,35.832947
2138,69.76033
2139,27.935926
2140,23.407196
2141,14.983475
2142,29.449814
2143,43.836044
2144,49.694412
2145,101.39198
2146,116.023636
2147,452.35724
2148,19.432817
2149,89.589035
2150,309.38278
2151,23.456898
2152,23.454079
2153,41.966587
2154,30.398922
2155,174.1678
2156,37.837273
2157,49.89325
2158,14.883667
2159,11.388079
2160,66.3793
2161,22.3927
2162,56.49865
2163,57.3023
2164,21.16663
2165,40.09545
2166,59.356613
2167,400.63965
2168,91.96062
2169,40.93209
2170,668.44006
2171,21.452232
2172,564.547
2173,23.456898
2174,24.206509
2175,35.867966
2176,31.750116
2177,29.50948
2178,28.669659
2179,28.240097
2180,54.106174
2181,124.46183
2182,136.97366
2183,64.16736
2184,28.485664
2185,34.448723
2186,130.70105
2187,72.50555
2188,62.690258
2189,35.554123
2190,580.35486
2191,18.551617
2192,35.91288
2193,177.60767
2194,75.06673
2195,515.10144
2196,19.310799
2197,27.509872
2198,50.850464
2199,125.17064
2200,51.490982
2201,272.4892
2202,33.972786
2203,76.80798
2204,34.683235
2205,38.031357
2206,107.77694
2207,21.166632
2208,18.769749
2209,175.92894
2210,264.50647
2211,21.599976
2212,119.779686
2213,26.244366
2214,619.9358
2215,400.96948
2216,85.14148
2217,39.86423
2218,24.965332
2219,93.97792
2220,8.982471
2221,20.066187
2222,183.3294
2223,390.01645
2224,206.90938
2225,534.9811
2226,125.893036
2227,312.5742
2228,197.70572
2229,145.96384
2230,31.497677
2231,31.443378
2232,19.432817
2233,14.436924
2234,14.873913
2235,19.462955
2236,429.87155
2237,28.272116
2238,39.955208
2239,158.03204
2240,376.92572
2241,156.83588
2242,22.1178
2243,91.6517
2244,277.7612
2245,421.58206
2246,22.307953
2247,777.93304
2248,70.40607
2249,30.766754
2250,52.2379
2251,41.010216
2252,272.8777
2253,19.595844
2254,18.39701
2255,19.101257
2256,24.536987
2257,409.00024
2258,325.73047
2259,57.232574
2260,31.612751
2261,82.56017
2262,91.333885
2263,64.08497
2264,30.398922
2265,33.921352
2266,32.260273
2267,21.812803
2268,32.69024
2269,118.72174
2270,315.4112
2271,23.836391
2272,16.497019
2273,24.302155
2274,252.42642
2275,69.53453
2276,42.098553
2277,32.143494
2278,31.621016
2279,108.8649
2280,61.49774
2281,416.84564
2282,387.00787
2283,37.252083
2284,33.185844
2285,46.03321
2286,54.9855
2287,32.400192
2288,198.89717
2289,42.29951
2290,23.762266
2291,56.50678
2292,78.328766
2293,156.44785
2294,379.18213
2295,379.2085
2296,59.954746
2297,66.85539
2298,145.82143
2299,51.548122
2300,19.809917
2301,24.92677
2302,38.422745
2303,109.994995
2304,40.339794
2305,53.628963
2306,99.976074
2307,129.2117
2308,30.836548
2309,51.302128
2310,22.206318
2311,23.445211
2312,75.93505
2313,20.525969
2314,157.17007
2315,23.762262
2316,183.23682
2317,690.11316
2318,61.4924
2319,60.28302
2320,42.71263
2321,195.85056
2322,21.166702
2323,19.825872
2324,82.01144
2325,126.91165
2326,34.683235
2327,18.161148
2328,155.9431
2329,19.432817
2330,15.825897
2331,25.332096
2332,32.131966
2333,48.5659
2334,41.117912
2335,760.89233
2336,142.28006
2337,126.86298
2338,303.24875
2339,493.48203
2340,163.80067
2341,24.079533
2342,60.55861
2343,50.90982
2344,19.435356
2345,194.65169
2346,31.66061
2347,189.58932
2348,24.560616
2349,190.20914
2350,94.82025
2351,71.84371
2352,192.60126
2353,256.5534
2354,160.30942
2355,62.432198
2356,204.63908
2357,49.388447
2358,481.37073
2359,18.309008
2360,441.08115
2361,97.319
2362,178.34604
2363,26.278732
2364,37.98117
2365,92.674706
2366,135.32042
2367,27.51695
2368,189.97018
2369,76.47849
2370,193.41977
2371,291.4396
2372,124.24262
2373,28.313581
2374,28.377256
2375,124.24262
2376,23.749868
2377,27.31301
2378,286.43518
2379,283.284
2380,23.838545
2381,167.73401
2382,155.69888
2383,30.840225
2384,19.454334
2385,256.62296
2386,34.23054
2387,338.4058
2388,27.773262
2389,9.77404
2390,79.26454
2391,59.797985
2392,262.24875
2393,67.37358
2394,123.170654
2395,87.71675
2396,129.4448
2397,598.35266
2398,4.3370485
2399,28.928013
2400,172.00772
2401,45.258987
2402,436.0772
2403,23.454308
2404,24.497458
2405,35.816414
2406,455.67462
2407,537.963
2408,49.14669
2409,50.327988
2410,21.494732
2411,30.977488
2412,94.781876
2413,199.01584
2414,19.435356
2415,18.670084
2416,38.649406
2417,15.656019
2418,36.91556
2419,64.5815
2420,341.8695
2421,42.546127
2422,61.8338
2423,32.426414
2424,159.60046
2425,23.952759
2426,106.01873
2427,172.37613
2428,24.828423
2429,44.203766
2430,755.10126
2431,38.430153
2432,129.4448
2433,47.006084
2434,26.15952
2435,34.306377
2436,40.78865
2437,25.447544
2438,195.97601
2439,217.4281
2440,117.887955
2441,50.795403
2442,70.1607
2443,18.551617
2444,20.114866
2445,354.84027
2446,63.409878
2447,81.356995
2448,15.844771
2449,23.84593
2450,14.692078
2451,24.330635
2452,18.1109
2453,11.856121
2454,23.952759
2455,22.125816
2456,49.39601
2457,192.76959
2458,237.99779
2459,51.976524
2460,25.447544
2461,86.46493
2462,118.920166
2463,102.80437
2464,137.88965
2465,114.86423
2466,52.269
2467,116.06201
2468,197.94955
2469,211.3481
2470,175.65366
2471,20.751156
2472,7.5534477
2473,116.93422
2474,118.92012
2475,29.243647
2476,116.06203
2477,190.45514
2478,17.57694
2479,36.853546
2480,69.89729
2481,6.6093984
2482,365.34308
2483,32.012123
2484,31.49147
2485,47.431713
2486,47.98139
2487,39.86428
2488,33.28057
2489,15.18702
2490,218.66264
2491,165.28082
2492,33.972786
2493,346.54736
2494,31.621016
2495,57.97415
2496,112.57871
2497,25.447544
2498,59.775394
2499,50.2389
2500,27.908848
2501,256.30902
2502,54.175762
2503,540.1892
2504,23.762262
2505,19.259663
2506,16.255173
2507,85.424965
2508,15.524517
2509,135.37076
2510,35.943035
2511,55.376534
2512,460.7921
2513,144.41013
2514,349.66766
2515,12.357074
2516,62.187065
2517,14.436414
2518,789.0488
2519,35.58537
2520,64.752106
2521,26.185722
2522,51.181145
2523,296.10217
2524,134.26357
2525,541.29504
2526,20.115362
2527,23.952755
2528,24.848839
2529,259.0868
2530,51.181145
2531,28.485664
2532,85.543915
2533,23.094242
2534,31.855227
2535,26.68944
2536,190.82405
2537,23.83702
2538,80.055405
2539,28.402061
2540,21.36232
2541,92.89667
2542,25.476791
2543,298.60193
2544,12.624772
2545,116.53637
2546,756.2982
2547,85.424965
2548,40.12687
2549,35.67778
2550,122.921936
2551,280.10156
2552,780.90063
2553,113.40181
2554,26.241001
2555,26.094028
2556,51.220215
2557,189.69243
2558,27.720303
2559,62.848053
2560,29.652258
2561,29.356102
2562,33.087288
2563,88.56052
2564,45.653168
2565,41.194313
2566,39.767845
2567,38.185898
2568,85.424965
2569,49.58521
2570,12.454752
2571,10.669502
2572,21.16663
2573,25.055557
2574,22.699512
2575,39.06933
2576,257.0456
2577,14.762413
2578,28.824766
2579,18.383978
2580,502.61102
2581,15.326341
2582,124.24262
2583,381.79602
2584,309.8932
2585,28.515434
2586,72.99987
2587,24.22359
2588,36.42141
2589,25.321407
2590,83.30954
2591,39.089523
2592,24.597708
2593,29.573856
2594,27.908272
2595,113.95482
2596,24.73697
2597,208.44513
2598,26.0892
2599,29.784422
2600,44.087234
2601,53.640976
2602,641.9237
2603,22.62027
2604,23.31256
2605,26.690292
2606,8.093454
2607,801.7563
2608,102.173225
2609,6.8421507
2610,22.020786
2611,36.99452
2612,12.209615
2613,105.03131
2614,21.16663
2615,48.96369
2616,24.826397
2617,13.486152
2618,45.01464
2619,77.54541
2620,37.837273
2621,48.753235
2622,30.070194
2623,840.2903
2624,85.424965
2625,23.274784
2626,13.592155
2627,9.888378
2628,134.71864
2629,624.45593
2630,67.291626
2631,19.432817
2632,114.44829
2633,305.5024
2634,186.2291
2635,15.343201
2636,172.58334
2637,30.227112
2638,52.22457
2639,32.68557
2640,30.795437
2641,334.8962
2642,43.436203
2643,37.674538
2644,11.501922
2645,31.613995
2646,34.015656
2647,300.465
2648,290.81738
2649,19.589943
2650,82.84106
2651,142.77911
2652,32.770157
2653,85.87184
2654,203.17728
2655,40.138885
2656,68.39235
2657,54.082718
2658,40.462303
2659,36.51789
2660,16.543217
2661,429.11066
2662,493.4034
2663,49.89325
2664,42.25122
2665,107.29646
2666,35.93207
2667,48.56151
2668,11.71479
2669,15.514559
2670,22.695438
2671,134.09698
2672,28.375607
2673,30.725971
2674,28.833376
2675,216.4195
2676,123.870705
2677,27.928448
2678,41.40299
2679,45.713867
2680,7.393729
2681,44.04644
2682,236.8265
2683,54.792473
2684,24.557592
2685,107.37345
2686,176.25894
2687,22.135847
2688,242.03702
2689,22.92501
2690,24.302155
2691,175.8529
2692,27.30155
2693,33.90416
2694,341.1375
2695,422.86697
2696,25.148708
2697,104.58131
2698,13.162806
2699,123.03584
2700,535.0169
2701,39.298027
2702,33.287743
2703,546.62756
2704,376.56305
2705,92.218994
2706,327.9486
2707,139.54419
2708,569.94775
2709,417.31442
2710,30.25003
2711,282.76117
2712,298.34808
2713,377.69446
2714,609.49347
2715,42.50071
2716,43.436184
2717,19.350021
2718,96.656555
2719,26.87156
2720,45.67877
2721,119.74174
2722,24.262066
2723,26.340374
2724,18.593037
2725,48.882557
2726,115.02794
2727,27.993788
2728,22.224842
2729,22.492748
2730,158.06091
2731,60.370094
2732,21.99284
2733,10.418182
2734,248.16852
2735,18.929203
2736,23.044716
2737,19.211306
2738,45.80281
2739,486.90805
2740,175.36604
2741,83.87033
2742,215.20801
2743,175.72018
2744,642.9646
2745,75.5427
2746,31.497131
2747,17.735947
2748,41.303772
2749,11.856161
2750,15.941916
2751,26.418434
2752,21.143097
2753,38.334286
2754,14.916991
2755,49.660805
2756,12.44624
2757,171.46469
2758,205.4476
2759,81.41743
2760,52.63068
2761,105.12903
2762,323.03442
2763,24.302155
2764,15.729493
2765,32.391327
2766,19.432817
2767,24.302155
2768,192.96185
2769,138.97873
2770,26.952053
2771,35.86793
2772,42.123344
2773,51.10902
2774,28.943756
2775,64.007706
2776,94.00307
2777,332.65375
2778,21.163805
2779,16.283546
2780,19.432817
2781,64.58014
2782,78.30672
2783,33.363537
2784,133.69846
2785,96.3931
2786,69.05408
2787,411.658
2788,854.908
2789,104.412155
2790,205.91609
2791,84.8387
2792,68.91351
2793,18.29905
2794,108.785065
2795,75.98526
2796,65.185745
2797,35.21605
2798,36.52054
2799,51.089256
2800,24.302155
2801,100.28386
2802,39.21268
2803,23.952759
2804,31.546638
2805,122.92201
2806,113.062
2807,31.495316
2808,85.424965
2809,49.98652
2810,51.62944
2811,20.24696
2812,25.956291
2813,35.29387
2814,216.47696
2815,15.273854
2816,29.863392
2817,28.507683
2818,295.56744
2819,184.76445
2820,41.17328
2821,31.599606
2822,76.50548
2823,500.29755
2824,33.15634
2825,13.059525
2826,34.681915
2827,38.438313
2828,31.497131
2829,30.755047
2830,149.34203
2831,19.50732
2832,57.371628
2833,79.25118
2834,285.8511
2835,31.621016
2836,42.64707
2837,250.30936
2838,114.22394
2839,84.229614
2840,155.30289
2841,45.737278
2842,223.17096
2843,33.67076
2844,401.25305
2845,123.65248
2846,11.514728
2847,32.68427
2848,38.84295
2849,17.541595
2850,228.44562
2851,53.494724
2852,11.028519
2853,36.98857
2854,32.27034
2855,24.90679
2856,39.976448
2857,37.3949
2858,38.43018
2859,29.69382
2860,36.965202
2861,56.300117
2862,154.39407
2863,19.349693
2864,101.47144
2865,37.090965
2866,7.9671707
2867,78.328766
2868,275.4956
2869,44.24346
2870,121.975784
2871,39.49434
2872,27.743427
2873,339.6657
2874,42.420605
2875,552.00946
2876,105.03715
2877,144.16809
2878,133.12137
2879,43.175964
2880,52.457504
2881,248.9505
2882,30.500065
2883,459.2788
2884,21.582026
2885,87.111
2886,31.497131
2887,31.270157
2888,17.30418
2889,24.86974
2890,37.6101
2891,77.70029
2892,150.86768
2893,23.507023
2894,91.82224
2895,63.984028
2896,38.18582
2897,132.69357
2898,28.30188
2899,19.21296
2900,144.5228
2901,182.56677
2902,597.5044
2903,31.417885
2904,60.426437
2905,11.233463
2906,50.508156
2907,22.036047
2908,174.44315
2909,377.88895
2910,300.46472
2911,77.52012
2912,110.94193
2913,473.1914
2914,159.84172
2915,21.678179
2916,18.551617
2917,27.802906
2918,107.77695
2919,175.06516
2920,19.770573
2921,29.995724
2922,250.27272
2923,19.432817
2924,23.088234
2925,22.91945
2926,64.93823
2927,161.85367
2928,20.500967
2929,36.398117
2930,109.99501
2931,32.707153
2932,22.915678
2933,74.26229
2934,665.8864
2935,114.5796
2936,87.11565
2937,50.850464
2938,23.884123
2939,24.767975
2940,36.677223
2941,121.3878
2942,36.54766
2943,325.88184
2944,31.01331
2945,139.40845
2946,342.8248
2947,85.424965
2948,50.038498
2949,431.48767
2950,21.16663
2951,21.16663
2952,21.16663
2953,37.883316
2954,36.632637
2955,104.5784
2956,41.24017
2957,58.526245
2958,22.515705
2959,146.52917
2960,31.541386
2961,34.23054
2962,264.90384
2963,210.94882
2964,180.30453
2965,21.457
2966,82.01141
2967,53.633514
2968,21.232132
2969,26.463388
2970,87.9854
2971,72.78646
2972,18.176304
2973,36.299606
2974,57.857407
2975,75.5557
2976,15.362513
2977,26.438334
2978,677.50336
2979,370.29593
2980,21.14325
2981,522.1375
2982,189.05766
2983,270.44656
2984,28.903831
2985,52.251266
2986,27.331532
2987,37.586697
2988,27.439522
2989,12.167413
2990,57.434498
2991,372.7796
2992,189.33481
2993,81.13351
2994,127.26564
2995,24.248026
2996,84.45433
2997,20.799599
2998,804.5425
2999,549.50055
3000,522.7865
3001,210.58057
3002,50.43155
3003,227.90408
3004,25.09833
3005,252.42642
3006,61.82325
3007,16.899637
3008,56.990677
3009,30.227112
3010,22.1178
3011,9.888378
3012,107.77694
3013,33.62948
3014,43.610497
3015,25.743603
3016,16.47847
3017,6.5445237
3018,63.14778
3019,109.99501
3020,22.476536
3021,23.520262
3022,24.19117
3023,24.685484
3024,396.77783
3025,20.27164
3026,39.756325
3027,31.101536
3028,86.08006
3029,38.247112
3030,430.6333
3031,111.631
3032,5.7165976
3033,59.75611
3034,20.114866
3035,21.376724
3036,41.994286
3037,151.91084
3038,506.30652
3039,22.703804
3040,31.002552
3041,228.65927
3042,180.13565
3043,369.82147
3044,36.971596
3045,17.125515
3046,35.1914
3047,23.836414
3048,446.906
3049,55.66417
3050,84.45116
3051,37.6101
3052,282.05078
3053,34.032425
3054,495.6307
3055,19.18398
3056,364.06055
3057,105.79492
3058,22.647438
3059,60.99778
3060,31.497131
3061,23.762262
3062,78.642914
3063,64.763565
3064,128.89755
3065,399.32507
3066,648.9589
3067,101.140045
3068,108.46544
3069,27.607994
3070,36.599144
3071,23.456892
3072,53.194984
3073,65.185745
3074,19.432817
3075,81.44889
3076,86.09747
3077,23.836414
3078,24.787523
3079,72.645515
3080,30.864075
3081,92.148026
3082,68.708824
3083,149.15627
3084,31.69139
3085,49.401924
3086,128.78534
3087,23.603409
3088,343.37424
3089,32.758453
3090,43.018723
3091,385.9078
3092,21.166704
3093,100.28371
3094,456.68866
3095,28.116714
3096,30.338627
3097,54.06717
3098,75.74319
3099,181.08119
3100,14.273085
3101,212.43506
3102,649.71295
3103,27.485468
3104,376.92572
3105,22.871313
3106,30.334602
3107,53.46911
3108,144.15778
3109,101.957115
3110,120.2593
3111,21.142979
3112,10.445614
3113,127.873604
3114,75.08629
3115,82.876396
3116,565.1678
3117,98.46497
3118,30.069645
3119,10.222812
3120,23.838545
3121,30.65075
3122,95.23475
3123,316.33646
3124,16.509844
3125,398.75687
3126,19.739792
3127,97.8253
3128,149.2518
3129,51.850197
3130,232.15367
3131,91.18197
3132,86.08781
3133,45.834377
3134,40.608063
3135,277.76123
3136,87.61665
3137,25.781332
3138,29.188417
3139,115.24052
3140,27.488617
3141,164.88806
3142,7.889674
3143,34.355225
3144,53.36127
3145,42.37815
3146,272.4892
3147,109.249565
3148,31.671497
3149,156.17545
3150,23.83702
3151,418.9198
3152,138.44351
3153,44.50714
3154,237.54648
3155,38.864143
3156,31.49147
3157,30.867435
3158,20.589422
3159,397.7959
3160,236.56079
3161,170.90685
3162,20.18851
3163,67.20086
3164,283.58417
3165,27.908869
3166,27.073177
3167,45.510223
3168,19.46194
3169,39.55694
3170,182.47604
3171,145.1113
3172,12.586735
3173,37.432957
3174,529.36304
3175,517.0661
3176,22.36626
3177,25.498169
3178,77.755486
3179,29.573856
3180,148.10132
3181,25.641903
3182,49.8889
3183,54.470207
3184,48.15734
3185,790.7412
3186,14.946896
3187,23.31256
3188,19.660107
3189,92.53244
3190,492.75702
3191,61.80055
3192,61.47736
3193,12.274015
3194,27.747503
3195,30.6333
3196,36.87468
3197,370.23816
3198,31.013302
3199,24.652378
3200,163.76605
3201,18.579826
3202,27.172756
3203,23.521727
3204,61.52529
3205,18.41101
3206,76.21878
3207,65.29373
3208,47.25885
3209,83.84988
3210,542.9033
3211,37.18598
3212,8.722143
3213,21.37204
3214,36.12149
3215,60.736855
3216,73.12787
3217,65.803055
3218,64.74688
3219,457.54996
3220,92.145195
3221,386.30164
3222,217.34682
3223,242.28099
3224,550.45166
3225,63.139366
3226,31.584824
3227,23.445211
3228,237.47247
3229,55.846214
3230,20.428291
3231,16.259026
3232,120.787
3233,115.54121
3234,365.85864
3235,50.388763
3236,29.597519
3237,44.565186
3238,92.38548
3239,53.042038
3240,541.29504
3241,30.42797
3242,156.6254
3243,378.51123
3244,176.49974
3245,12.130173
3246,371.7346
3247,64.763565
3248,39.982937
3249,711.7389
3250,182.25404
3251,81.59583
3252,20.135258
3253,114.286194
3254,477.28836
3255,303.1566
3256,72.16154
3257,57.60225
3258,24.657372
3259,81.98707
3260,131.38193
3261,500.59677
3262,26.212738
3263,64.79242
3264,530.7435
3265,104.412155
3266,84.88343
3267,818.7617
3268,25.01515
3269,73.44847
3270,20.25535
3271,375.8421
3272,223.56378
3273,141.4054
3274,391.222
3275,44.784843
3276,26.517149
3277,140.75027
3278,289.7958
3279,20.700073
3280,166.21585
3281,289.7958
3282,61.41614
3283,157.12155
3284,512.1364
3285,23.762264
3286,43.959175
3287,42.8645
3288,153.36215
3289,264.41724
3290,196.44933
3291,212.40527
3292,476.07178
3293,57.242584
3294,17.674969
3295,60.516968
3296,50.960068
3297,171.64299
3298,48.921303
3299,19.998428
3300,480.3086
3301,14.437765
3302,59.275787
3303,26.763365
3304,41.560158
3305,27.30155
3306,20.834396
3307,20.24696
3308,144.26994
3309,24.120228
3310,46.09916
3311,56.223602
3312,16.271076
3313,225.78639
3314,61.52787
3315,21.268015
3316,21.16663
3317,45.49534
3318,232.68675
3319,28.675827
3320,31.725298
3321,26.938503
3322,42.026535
3323,53.494724
3324,14.198472
3325,23.31256
3326,35.569515
3327,19.618801
3328,160.22623
3329,10.809947
3330,34.711708
3331,27.65759
3332,27.31239
3333,21.16663
3334,31.138353
3335,34.514
3336,34.458485
3337,25.176723
3338,31.73944
3339,355.89526
3340,104.52812
3341,39.846317
3342,6.8496437
3343,314.9347
3344,29.830107
3345,264.50647
3346,107.77695
3347,104.47927
3348,26.670654
3349,247.01237
3350,73.26934
3351,72.85276
3352,156.99707
3353,49.32132
3354,868.2848
3355,91.22363
3356,30.622723
3357,33.51647
3358,394.58313
3359,85.42497
3360,19.259663
3361,32.156647
3362,259.0868
3363,63.40988
3364,36.282223
3365,104.76524
3366,42.080322
3367,194.51883
3368,44.38102
3369,31.138353
3370,271.3776
3371,31.49147
3372,36.87468
3373,44.12598
3374,32.618584
3375,28.13462
3376,81.59583
3377,18.561241
3378,58.92411
3379,255.10733
3380,361.02643
3381,48.48805
3382,485.66846
3383,80.97177
3384,18.638166
3385,49.19864
3386,26.87156
3387,529.18335
3388,241.68556
3389,33.972767
3390,510.29144
3391,24.926273
3392,12.409623
3393,460.69537
3394,22.678986
3395,36.17279
3396,32.805336
3397,45.654312
3398,38.385223
3399,157.76605
3400,60.27598
3401,19.432817
3402,90.13492
3403,204.17845
3404,104.792305
3405,397.26434
3406,378.59033
3407,114.08475
3408,30.95994
3409,29.619642
3410,66.54283
3411,734.3296
3412,41.254684
3413,31.923473
3414,36.880127
3415,83.03839
3416,259.95383
3417,129.75076
3418,378.59033
3419,69.19565
3420,105.75747
3421,16.543045
3422,50.795082
3423,45.55748
3424,378.70004
3425,33.07041
3426,25.098503
3427,30.356525
3428,12.209615
3429,944.70514
3430,69.07414
3431,154.57515
3432,36.93819
3433,35.520195
3434,33.56252
3435,44.09641
3436,243.71634
3437,243.71634
3438,111.669395
3439,41.520714
3440,145.20233
3441,32.77066
3442,38.963356
3443,29.325785
3444,38.138367
3445,46.761093
3446,17.159328
3447,84.47752
3448,25.09833
3449,261.10376
3450,30.229355
3451,39.446
3452,9.829459
3453,49.47138
3454,90.29622
3455,11.157282
3456,16.250107
3457,218.37454
3458,176.14214
3459,86.19016
3460,16.05761
3461,36.023315
3462,343.28558
3463,257.0302
3464,23.40703
3465,26.766579
3466,324.9264
3467,20.705772
3468,48.470512
3469,21.942705
3470,19.432817
3471,36.916332
3472,27.44524
3473,49.387184
3474,163.0985
3475,81.59583
3476,137.76465
3477,27.802906
3478,111.296715
3479,124.24262
3480,43.125935
3481,22.206318
3482,49.388447
3483,48.662228
3484,27.004707
3485,12.106433
3486,173.28496
3487,85.42497
3488,38.07565
3489,38.283813
3490,109.008835
3491,327.39603
3492,33.473583
3493,21.303436
3494,26.134348
3495,28.056702
3496,22.925013
3497,22.36253
3498,435.11078
3499,37.448406
3500,22.561134
3501,38.924156
3502,25.980911
3503,33.593872
3504,79.47036
3505,135.88533
3506,44.090195
3507,21.61759
3508,46.021996
3509,40.488037
3510,25.590282
3511,137.86523
3512,87.5155
3513,436.96085
3514,130.74394
3515,65.06621
3516,44.182304
3517,99.976074
3518,327.99475
3519,23.952755
3520,420.90887
3521,54.78518
3522,34.566437
3523,225.46439
3524,63.588085
3525,31.575848
3526,25.081564
3527,28.66252
3528,45.097298
3529,33.115578
3530,472.76135
3531,619.9358
3532,210.84415
3533,50.908745
3534,99.887436
3535,11.514727
3536,18.303028
3537,23.762268
3538,59.416245
3539,53.021156
3540,18.559717
3541,25.64785
3542,16.426218
3543,34.58542
3544,49.879112
3545,31.69139
3546,335.46008
3547,36.14521
3548,21.974869
3549,44.500645
3550,81.50293
3551,54.082718
3552,23.292465
3553,47.21837
3554,19.483746
3555,700.0853
3556,96.31697
3557,122.78065
3558,41.966587
3559,129.23865
3560,56.700035
3561,20.114866
3562,144.15778
3563,20.26424
3564,17.398537
3565,71.185005
3566,457.39566
3567,68.23126
3568,42.48632
3569,36.86719
3570,102.45832
3571,25.052065
3572,36.02961
3573,338.2566
3574,36.86719
3575,21.143051
3576,63.729847
3577,55.89303
3578,22.870434
3579,124.24262
3580,40.073666
3581,55.58484
3582,185.70305
3583,288.51462
3584,24.99938
3585,49.893246
3586,618.1343
3587,130.06572
3588,257.9029
3589,63.588085
3590,18.561241
3591,95.66577
3592,61.74336
3593,27.81306
3594,1045.623
3595,109.37135
3596,28.555918
3597,34.682213
3598,14.436412
3599,20.215027
3600,24.966068
3601,50.2692
3602,30.95043
3603,24.928093
3604,28.470518
3605,47.84667
3606,23.55568
3607,63.588085
3608,25.411263
3609,25.360222
3610,33.71499
3611,299.35614
3612,21.007755
3613,392.60107
3614,24.91418
3615,21.609459
3616,213.98059
3617,42.643024
3618,12.507049
3619,24.997227
