,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
19,-0.014057355,-0.0005348735,0.34390342,-0.0011354693,0.064487025,-0.006898198,0.4714427,0.00029341865,0.88466847,-0.006744225,0.0010791342,0.45914605,-0.13581975,0.26664713,-0.092274666,-0.0005542008,-0.005806044,-0.52215,-0.0277143,0.019077007,0.0057901773,-0.0001416138,0.010854665,0.07099072,-0.081909545,-0.00053450966,-0.38213012,0.0048785,0.0031787893,0.7216409,0.19076675,-0.9362879,-0.5110625,-0.021180326,-0.19242029,-0.93075264,0.09900956,-0.83120686,-0.018820696,0.3540441,-0.74536264,0.023318868,-0.09818639,0.021038624,-0.12726326,-0.008096037,0.2450331,-0.033521928,0.90699625,-0.028942334,-0.033506047,0.0077702547,-0.051145405,-0.036211777,0.07917005,0.13533902,0.5133425,-0.5023867,0.71689975,-0.06865566,-0.7498268,0.16648844,-0.15907454,-0.6506446,4.982332,10.768044,5.7758946,11.672302,12.080787,5.7953644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.018832209,0.0019808451,0.36839336,-0.0024373669,0.07840841,-0.006193224,0.3198877,0.0055945185,0.91749424,-0.004444214,0.001773333,0.5210999,-0.1408248,0.30675772,-0.10630922,-0.0021014959,-0.005661413,-0.569149,-0.04222001,0.095838115,0.00016179113,-0.00035177366,0.0052700303,0.09042367,-0.06127841,0.022909226,-0.40767542,0.002413568,0.0028028544,0.7476077,0.16998409,-0.9473505,-0.5813193,-0.018594187,-0.23965943,-0.5579697,0.008567359,-0.86856335,-0.032356557,0.3875221,-0.78032434,0.01777893,0.011521651,0.075954445,-0.1532475,-0.007945704,0.06574973,-0.0402308,0.91729915,-0.027334547,-0.011424832,0.0148238605,-0.02578056,-0.028831225,0.06383609,0.1604162,0.5668088,-0.5296675,0.7730657,-0.060375236,-0.839192,0.02321309,-0.20794566,-0.68941694,16.185577,23.43032,11.626184,20.692358,20.000532,14.988012,0.0,0.0,0.0,0.031815756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027076704,0.0,0.0,0.0,0.0,0.0,0.19794787,0.0,0.0,0.0,0.0,0.050238907,0.0,0.0,0.046951253,0.0,0.0,0.0,0.017498692,0.1104497,0.0,0.0,0.0,0.0,0.37132484,0.0,0.10082734,0.13990618,0.0,0.37100694,0.0,0.0,0.0,0.0,0.0,0.0,0.10517771,0.0,0.009145476,0.0,0.0,0.058175303,0.0,0.0,0.0,0.05473824,0.0
21,-0.014947092,0.0011966754,0.36246485,-0.0015810466,0.08193281,-0.0059140264,0.5679458,0.0030653789,0.9061623,-0.008048834,0.0014690813,0.53025275,-0.13809021,0.30078876,-0.1082134,-0.0012766751,-0.005562477,-0.5546324,-0.035064835,0.1306176,0.0014690002,-0.0003399035,0.004225373,0.081838034,-0.107283875,0.016877173,-0.42207596,0.0033629818,0.003728642,0.73298097,0.19934623,-0.9470815,-0.57178867,-0.020900346,-0.2311139,-0.7993529,0.052032296,-0.8584558,-0.03061815,0.3937018,-0.78129613,0.0152962385,-0.009569546,0.11904259,-0.15698068,-0.008238942,0.20412205,-0.039524265,0.9173126,-0.024925174,-0.015631512,0.00882252,-0.034212537,-0.027238999,0.062825345,0.16073568,0.5418955,-0.5425996,0.7546423,-0.07018079,-0.82673436,0.094649576,-0.21725544,-0.7477894,7.923996,13.678269,12.702655,13.249738,11.996266,8.15896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146358395,0.0
22,-0.017437367,0.001986997,0.37206435,-0.0023130102,0.07805013,-0.0061933603,0.3496921,0.005456416,0.9139985,-0.005091046,0.0017022806,0.5231851,-0.14169699,0.29958108,-0.10575702,-0.001920937,-0.005744838,-0.571003,-0.042282645,0.10029697,0.0006137562,-0.00031711246,0.004968005,0.08774691,-0.073912546,0.019525336,-0.41487935,0.002475346,0.0029155638,0.7454819,0.17897551,-0.94775754,-0.5789333,-0.020191368,-0.23563239,-0.75170505,0.061943393,-0.8667764,-0.031626392,0.3887507,-0.78082556,0.017590096,-0.021282414,0.07449669,-0.1509857,-0.0075663985,0.09208071,-0.04011548,0.9187868,-0.028109249,-0.013036707,0.013950823,-0.037421867,-0.025902659,0.06133816,0.16173941,0.5586113,-0.5370282,0.7687299,-0.068383224,-0.83953446,0.06443301,-0.21106952,-0.7326939,8.26697,12.508228,9.163136,12.601857,11.157929,10.174187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-0.013545071,0.0006012488,0.3648333,-0.0013843803,0.074587926,-0.0053519057,0.6308839,0.0017860582,0.89951944,-0.009952251,0.0015475613,0.53513426,-0.13191296,0.29931566,-0.110528074,-0.00066857744,-0.0055466774,-0.5417524,-0.0269974,0.1861267,0.0007982813,-0.00023996124,0.007775341,0.077755176,-0.15566854,0.006575197,-0.43038872,0.0036031236,0.00444619,0.7200594,0.22153032,-0.9470116,-0.5728256,-0.019595262,-0.22476159,-0.68814087,0.077106714,-0.8525949,-0.023569746,0.40224633,-0.7828903,0.013881059,-0.020872936,0.18836303,-0.14099923,-0.009837653,0.23902224,-0.03796948,0.9150215,-0.024922887,-0.013996818,0.0057698837,-0.03472889,-0.024442127,0.05821694,0.15831918,0.52725595,-0.53803253,0.7393471,-0.08092017,-0.8408257,0.108840935,-0.19129522,-0.7803554,7.206708,12.785187,7.0967503,13.245119,14.682197,8.672186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.017382516,0.0019902256,0.37233314,-0.0023056339,0.0790298,-0.0061925887,0.3520135,0.0054800413,0.91444665,-0.005088053,0.0017032388,0.5248807,-0.14182453,0.30054954,-0.10602275,-0.0019344799,-0.0057179253,-0.5719649,-0.042249832,0.10171313,0.0006020284,-0.0003178279,0.0050858567,0.08786196,-0.07360586,0.020784013,-0.41550806,0.002468191,0.00292361,0.74569005,0.17887507,-0.9479031,-0.5801366,-0.020191241,-0.23661909,-0.7471271,0.061778963,-0.86725634,-0.032033768,0.38955063,-0.78160375,0.0175447,-0.011430169,0.074471205,-0.15251306,-0.0075618536,0.091699876,-0.040333908,0.9189749,-0.028140187,-0.012905957,0.013915718,-0.037202913,-0.025813187,0.060978763,0.1622775,0.55912143,-0.53743356,0.7695457,-0.068195485,-0.8354698,0.064029776,-0.21333852,-0.73355544,3.776796,13.66874,4.7091546,12.422556,16.709179,11.575082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01528184,0.0,0.0,0.0,0.0,0.022166474,0.011582581,0.0,0.0,0.0,0.0,0.0,0.0,0.112350814,0.0,0.15018441,0.0,0.0,0.0,0.0,0.0,0.03909756,0.007118174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.012611215,0.0006594525,0.36382622,-0.0012945936,0.08420255,-0.0049803425,0.7452441,0.0017944142,0.8982281,-0.012498683,0.0015515996,0.54565996,-0.13112678,0.29688874,-0.111505635,-0.0006047807,-0.005411526,-0.5424363,-0.025457341,0.22913094,0.0020846326,-0.0002521781,0.007142913,0.07295518,-0.17451742,0.010057582,-0.44064528,0.003456979,0.0055891476,0.71485674,0.24332604,-0.9500135,-0.57715964,-0.019783268,-0.2255757,-0.8658116,0.085589565,-0.85541904,-0.026615752,0.40874806,-0.78405976,0.012166218,-0.042632643,0.23369609,-0.15736482,-0.01016185,0.29634538,-0.03920447,0.91811997,-0.024989076,-0.015509539,0.004435633,-0.056501023,-0.019725494,0.05041442,0.16569325,0.5203841,-0.55912507,0.7427169,-0.092592284,-0.84229535,0.15500492,-0.22995476,-0.8012624,11.209301,15.786619,11.689425,14.321767,5.776362,10.331061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05341075,0.0
26,-0.014949884,0.0011969986,0.36256227,-0.0015812047,0.081986636,-0.005913912,0.5678383,0.0030639884,0.90614605,-0.008048943,0.0014684714,0.53017867,-0.13809879,0.30074203,-0.1081948,-0.0012763985,-0.005563205,-0.5545822,-0.035071682,0.13055338,0.0014720053,-0.00033983839,0.004228791,0.08170997,-0.107186735,0.016877955,-0.4220121,0.003363391,0.0037285108,0.73298436,0.19938765,-0.947082,-0.571755,-0.020900885,-0.23108734,-0.7993872,0.051999234,-0.8584608,-0.030627243,0.3936488,-0.7812377,0.01529842,-0.01032463,0.11890617,-0.15706089,-0.008240584,0.20417857,-0.03954785,0.91731244,-0.024926392,-0.015641283,0.008834105,-0.03422508,-0.027230456,0.06283555,0.16085705,0.54190886,-0.5427589,0.75470483,-0.07017188,-0.8278709,0.0946648,-0.2175153,-0.7477374,9.617579,14.044182,9.730854,13.694184,11.668459,10.612297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.014055805,-0.00053534325,0.34397393,-0.0011355638,0.064823374,-0.0068941046,0.4712549,0.00029235805,0.8847238,-0.006741763,0.0010782963,0.45927906,-0.13595147,0.26669753,-0.0923001,-0.00055376586,-0.005806248,-0.52224886,-0.027725294,0.019059204,0.0057929074,-0.00014166014,0.010847157,0.07107676,-0.08170761,-0.0005350658,-0.38222802,0.0048743607,0.0031784165,0.72177476,0.19068898,-0.9363695,-0.51122063,-0.02118264,-0.19256382,-0.93082255,0.098959185,-0.8313368,-0.018829927,0.35408643,-0.74535334,0.023290804,-0.09927409,0.021037787,-0.12740162,-0.008097215,0.24492508,-0.03378982,0.9070696,-0.028938366,-0.03349334,0.0077989656,-0.051139135,-0.036180194,0.079123914,0.13547505,0.5135035,-0.50261325,0.7173139,-0.06860523,-0.7503516,0.16652644,-0.15930805,-0.6508677,7.132391,17.450605,11.506879,16.305729,17.457954,11.313506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.023773707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.018832209,0.0019808451,0.36839336,-0.0024373669,0.07840841,-0.006193224,0.3198877,0.0055945185,0.91749424,-0.004444214,0.001773333,0.5210999,-0.1408248,0.30675772,-0.10630922,-0.0021014959,-0.005661413,-0.569149,-0.04222001,0.095838115,0.00016179113,-0.00035177366,0.0052700303,0.09042367,-0.06127841,0.022909226,-0.40767542,0.002413568,0.0028028544,0.7476077,0.16998409,-0.9473505,-0.5813193,-0.018594187,-0.23965943,-0.5579697,0.008567359,-0.86856335,-0.032356557,0.3875221,-0.78032434,0.01777893,0.011521651,0.075954445,-0.1532475,-0.007945704,0.06574973,-0.0402308,0.91729915,-0.027334547,-0.011424832,0.0148238605,-0.02578056,-0.028831225,0.06383609,0.1604162,0.5668088,-0.5296675,0.7730657,-0.060375236,-0.839192,0.02321309,-0.20794566,-0.68941694,16.185577,23.43032,11.626184,20.692358,20.000532,14.988012,0.0,0.0,0.0,0.031815756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027076704,0.0,0.0,0.0,0.0,0.0,0.19794787,0.0,0.0,0.0,0.0,0.050238907,0.0,0.0,0.046951253,0.0,0.0,0.0,0.017498692,0.1104497,0.0,0.0,0.0,0.0,0.37132484,0.0,0.10082734,0.13990618,0.0,0.37100694,0.0,0.0,0.0,0.0,0.0,0.0,0.10517771,0.0,0.009145476,0.0,0.0,0.058175303,0.0,0.0,0.0,0.05473824,0.0
29,-0.013687184,0.00085008214,0.36311778,-0.0013688041,0.083212055,-0.0054672523,0.6624612,0.0022570863,0.90222186,-0.010184604,0.0014841519,0.5376258,-0.13554287,0.2988024,-0.11008441,-0.0008770115,-0.005450182,-0.5494405,-0.029754039,0.1675005,0.0017980927,-0.00029928706,0.005555698,0.0778465,-0.13795435,0.013912358,-0.4315623,0.0034823024,0.0044632885,0.725481,0.21932712,-0.94840395,-0.5733888,-0.020596247,-0.22843014,-0.83092123,0.06739574,-0.85664326,-0.029172776,0.40137064,-0.7831265,0.013680045,-0.023879698,0.16380425,-0.1575462,-0.009247553,0.2507526,-0.039433766,0.91773134,-0.025152082,-0.015995169,0.006540266,-0.04231235,-0.02410906,0.057073962,0.1628512,0.5321906,-0.54912424,0.7487898,-0.07991781,-0.8296577,0.12173883,-0.22158726,-0.7779356,7.923996,13.678269,12.702655,13.249738,11.996266,8.15896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146358395,0.0
30,-0.013650083,0.00043047135,0.36352912,-0.0013869609,0.071526855,-0.005520631,0.5847862,0.0015520204,0.8984824,-0.009342737,0.0015407458,0.5266313,-0.13185985,0.29796436,-0.108581536,-0.00061342603,-0.0055651586,-0.53925306,-0.02619699,0.15019904,0.0005521898,-0.00022116253,0.009165261,0.0785043,-0.14751185,0.00541076,-0.42543268,0.0037340964,0.0041220053,0.72159404,0.21522084,-0.94500595,-0.5682468,-0.019281073,-0.22219372,-0.67678714,0.08603264,-0.84942055,-0.022893928,0.39645004,-0.77944905,0.014636744,-0.019377626,0.16972905,-0.13656987,-0.010110655,0.22455357,-0.03715823,0.91300356,-0.025309445,-0.01471854,0.0062126894,-0.031620856,-0.026917877,0.060694665,0.15522704,0.5274584,-0.52907753,0.7358977,-0.077214494,-0.8369091,0.09334709,-0.18100263,-0.7683706,2.7728453,10.44322,6.3408737,12.717497,11.134428,8.779238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.014947092,0.0011966754,0.36246485,-0.0015810466,0.08193281,-0.0059140264,0.5679458,0.0030653789,0.9061623,-0.008048834,0.0014690813,0.53025275,-0.13809021,0.30078876,-0.1082134,-0.0012766751,-0.005562477,-0.5546324,-0.035064835,0.1306176,0.0014690002,-0.0003399035,0.004225373,0.081838034,-0.107283875,0.016877173,-0.42207596,0.0033629818,0.003728642,0.73298097,0.19934623,-0.9470815,-0.57178867,-0.020900346,-0.2311139,-0.7993529,0.052032296,-0.8584558,-0.03061815,0.3937018,-0.78129613,0.0152962385,-0.009569546,0.11904259,-0.15698068,-0.008238942,0.20412205,-0.039524265,0.9173126,-0.024925174,-0.015631512,0.00882252,-0.034212537,-0.027238999,0.062825345,0.16073568,0.5418955,-0.5425996,0.7546423,-0.07018079,-0.82673436,0.094649576,-0.21725544,-0.7477894,7.9239955,13.67827,12.702656,13.24974,11.996267,8.158961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014635669,0.0
32,-0.01364716,0.00042980872,0.36350825,-0.0013858322,0.07148085,-0.0055215857,0.5847514,0.0015504598,0.89843035,-0.009348505,0.0015402877,0.5265369,-0.13185333,0.29792833,-0.10856111,-0.00061257917,-0.005568551,-0.5392462,-0.026196726,0.15005092,0.000553399,-0.00022117741,0.009162794,0.0784503,-0.14750667,0.005405466,-0.42537266,0.0037354399,0.004123818,0.7215929,0.21519874,-0.9450036,-0.568177,-0.01928672,-0.22212355,-0.6769435,0.08600727,-0.84938973,-0.022871843,0.39642906,-0.77941436,0.0146342,-0.02057609,0.16964734,-0.13651718,-0.010114932,0.22461498,-0.037150152,0.9129965,-0.025304224,-0.014738687,0.006222339,-0.03162166,-0.026944956,0.06071474,0.15516372,0.5274648,-0.5292744,0.7358454,-0.077221915,-0.83618456,0.09342122,-0.18074569,-0.76831955,2.7728453,10.44322,6.3408737,12.717497,11.134428,8.779238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-0.014950221,0.0011976392,0.3624851,-0.0015826095,0.081965335,-0.0059142844,0.5680024,0.0030677218,0.906208,-0.008043521,0.0014695294,0.5303157,-0.13808207,0.30081993,-0.10822662,-0.0012787748,-0.0055587552,-0.5546079,-0.03505846,0.13071543,0.0014668234,-0.00033988367,0.004230842,0.08181942,-0.10732799,0.01688704,-0.42211446,0.003362161,0.0037263096,0.7329571,0.1994035,-0.94707114,-0.57182807,-0.020891082,-0.231173,-0.7991298,0.052062918,-0.85847044,-0.03063996,0.3936907,-0.78131104,0.015299146,-0.008007797,0.11909824,-0.1570439,-0.008236116,0.2040944,-0.039535604,0.91730905,-0.024932696,-0.015613141,0.008805697,-0.034212206,-0.027211215,0.062805116,0.16082981,0.5418509,-0.5425811,0.75465274,-0.07017724,-0.82777077,0.09457195,-0.21748915,-0.7478113,7.923996,13.678269,12.702655,13.249738,11.996266,8.15896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146358395,0.0
34,-0.017430691,0.0019854163,0.37210587,-0.0023109713,0.07818844,-0.0061922274,0.349724,0.0054553137,0.9140035,-0.0050922874,0.0017019565,0.52323335,-0.14175096,0.29962268,-0.10576776,-0.0019193162,-0.0057459124,-0.57108784,-0.042289313,0.100297704,0.00061403133,-0.00031711304,0.0049601654,0.087825716,-0.073896356,0.019538874,-0.414928,0.00247519,0.0029160627,0.745525,0.17888957,-0.9477822,-0.5789862,-0.020199198,-0.23567043,-0.7520512,0.061957512,-0.8668036,-0.0316333,0.388823,-0.78085953,0.01758313,-0.021906357,0.07451059,-0.15107012,-0.007565012,0.09205265,-0.040150944,0.9188165,-0.02810674,-0.013040346,0.013967006,-0.037407022,-0.025917297,0.061318852,0.16174667,0.55868447,-0.5373985,0.768839,-0.06836349,-0.8379662,0.0644692,-0.21167096,-0.7328263,7.2067075,12.785187,7.09675,13.245119,14.682197,8.672186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.017437367,0.001986997,0.37206435,-0.0023130102,0.07805013,-0.0061933603,0.3496921,0.005456416,0.9139985,-0.005091046,0.0017022806,0.5231851,-0.14169699,0.29958108,-0.10575702,-0.001920937,-0.005744838,-0.571003,-0.042282645,0.10029697,0.0006137562,-0.00031711246,0.004968005,0.08774691,-0.073912546,0.019525336,-0.41487935,0.002475346,0.0029155638,0.7454819,0.17897551,-0.94775754,-0.5789333,-0.020191368,-0.23563239,-0.75170505,0.061943393,-0.8667764,-0.031626392,0.3887507,-0.78082556,0.017590096,-0.021282414,0.07449669,-0.1509857,-0.0075663985,0.09208071,-0.04011548,0.9187868,-0.028109249,-0.013036707,0.013950823,-0.037421867,-0.025902659,0.06133816,0.16173941,0.5586113,-0.5370282,0.7687299,-0.068383224,-0.83953446,0.06443301,-0.21106952,-0.7326939,8.26697,12.508228,9.163136,12.601857,11.157929,10.174187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.01364716,0.00042980872,0.36350825,-0.0013858322,0.07148085,-0.0055215857,0.5847514,0.0015504598,0.89843035,-0.009348505,0.0015402877,0.5265369,-0.13185333,0.29792833,-0.10856111,-0.00061257917,-0.005568551,-0.5392462,-0.026196726,0.15005092,0.000553399,-0.00022117741,0.009162794,0.0784503,-0.14750667,0.005405466,-0.42537266,0.0037354399,0.004123818,0.7215929,0.21519874,-0.9450036,-0.568177,-0.01928672,-0.22212355,-0.6769435,0.08600727,-0.84938973,-0.022871843,0.39642906,-0.77941436,0.0146342,-0.02057609,0.16964734,-0.13651718,-0.010114932,0.22461498,-0.037150152,0.9129965,-0.025304224,-0.014738687,0.006222339,-0.03162166,-0.026944956,0.06071474,0.15516372,0.5274648,-0.5292744,0.7358454,-0.077221915,-0.83618456,0.09342122,-0.18074569,-0.76831955,2.7728453,10.44322,6.3408737,12.717497,11.134428,8.779238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.015019999,0.0007181671,0.3669968,-0.0016079441,0.0801125,-0.0058904663,0.44205704,0.0023540538,0.9057169,-0.0064256364,0.0015545608,0.5212962,-0.13894029,0.30124292,-0.10526276,-0.0010027124,-0.0054537547,-0.553222,-0.032440517,0.09819392,0.0001979193,-0.00025674692,0.008419006,0.08510881,-0.1038797,0.014692871,-0.416699,0.0033021478,0.0033251066,0.7367012,0.1893792,-0.9452757,-0.5696664,-0.019964244,-0.22822331,-0.7557403,0.06355346,-0.8571684,-0.03007201,0.38955116,-0.7775992,0.016901808,-0.00974478,0.106333844,-0.15127836,-0.0089900885,0.15219752,-0.038666546,0.9149831,-0.025265703,-0.015256938,0.010944133,-0.02859021,-0.029729972,0.06676365,0.15641102,0.54636866,-0.5312864,0.7533523,-0.06624658,-0.8350767,0.068761945,-0.21112823,-0.72434,8.26697,12.508227,9.163136,12.601857,11.157929,10.174186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
